date,AVAXUSDT,TWTUSDT,FILUSDT,CAKEUSDT,TRXUSDT,LINKUSDT,UNIUSDT,INJUSDT,DOTUSDT,ETHUSDT,ZILUSDT,XRPUSDT,SUSHIUSDT,BCHUSDT,ADAUSDT,FETUSDT,1INCHUSDT,ATOMUSDT,KAVAUSDT,SFPUSDT,DUSKUSDT,AXSUSDT,USDCUSDT,TUSDUSDT,SHIBUSDT,LTCUSDT,YFIUSDT,ZECUSDT,DOGEUSDT,AAVEUSDT,COMPUSDT,RAYUSDT,ROSEUSDT,DEXEUSDT,BATUSDT,ETCUSDT,APEUSDT,SNXUSDT,STGUSDT,LDOUSDT,ACHUSDT,FDUSDUSDT,PENDLEUSDT,FLOKIUSDT,LUNCUSDT,AXLUSDT,BONKUSDT,ZROUSDT,EURIUSDT
2023-12-03,0.0,0.0,0.0,0.0,0.0,0.039411516794313754,0.03340889317872999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06907796977115689,0.030001118518843465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.03265592748635873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.03340889317872999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06907796977115689,0.030001118518843465,0.0,0.05667408495590021,0.0,0.0,0.0,0.054200752683493496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039405231018314335,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03340889317872999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06907796977115689,0.030001118518843465,0.0,0.05667408495590021,0.0,0.0,0.0,0.054200752683493496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039405231018314335,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.03340889317872999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06907796977115689,0.030001118518843465,0.0,0.05667408495590021,0.0,0.0,0.0,0.054200752683493496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039405231018314335,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07,0.0,0.0,0.0,0.03123917908805235,0.0,0.0,0.03340889317872999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06907796977115689,0.030001118518843465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039405231018314335,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-08,0.0,0.0,0.0,0.03123917908805235,0.0,0.0,0.03340889317872999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06907796977115689,0.030001118518843465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039405231018314335,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-09,0.0,0.0,0.0,0.03123917908805235,0.0,0.0,0.03340889317872999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06907796977115689,0.030001118518843465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039405231018314335,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-10,0.0,0.0,0.0,0.0,0.0,0.043078925919126855,0.0,0.0,0.0,0.07998837277166837,0.0,0.0,0.0,0.0,0.0,0.030001118518843465,0.0,0.05954636153819187,0.0,0.0,0.0,0.05408082093819454,0.0,0.0,0.0,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.039405231018314335,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.043078925919126855,0.0,0.0,0.0,0.07998837277166837,0.0,0.0,0.0,0.0,0.0,0.030001118518843465,0.0,0.05954636153819187,0.0,0.0,0.0,0.05408082093819454,0.0,0.0,0.0,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.039405231018314335,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.043078925919126855,0.0,0.0,0.0,0.07998837277166837,0.0,0.0,0.0,0.0,0.0,0.030001118518843465,0.0,0.05954636153819187,0.0,0.0,0.0,0.05408082093819454,0.0,0.0,0.0,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.039405231018314335,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07998837277166837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059321590879865625,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.03384345258882413,0.03498713157601512,0.0,0.0,0.0,0.0,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07998837277166837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059321590879865625,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.03384345258882413,0.03498713157601512,0.0,0.0,0.0,0.0,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07998837277166837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059321590879865625,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036300780700098415,0.0,0.0,0.0,0.0,0.03384345258882413,0.03498713157601512,0.0,0.0,0.0,0.0,0.0
2023-12-16,0.03871726192280401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734609525259318,0.07998837277166837,0.0,0.0,0.0,0.0,0.0371177008586762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059321590879865625,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0349407005275322,0.0,0.06585523448998361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17,0.03871726192280401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734609525259318,0.07998837277166837,0.0,0.0,0.0,0.0,0.0371177008586762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059321590879865625,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0349407005275322,0.0,0.06585523448998361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18,0.03871726192280401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734609525259318,0.07998837277166837,0.0,0.0,0.0,0.0,0.0371177008586762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059321590879865625,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0349407005275322,0.0,0.06585523448998361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19,0.03871726192280401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734609525259318,0.0,0.0,0.0,0.0,0.0,0.0371177008586762,0.0,0.0,0.0,0.0,0.0,0.0,0.049560833389339094,0.0,0.0,0.0,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0349407005275322,0.0,0.0,0.0,0.035444641930443936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,0.03871726192280401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734609525259318,0.0,0.0,0.0,0.0,0.0,0.0371177008586762,0.0,0.0,0.0,0.0,0.0,0.0,0.049560833389339094,0.0,0.0,0.0,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0349407005275322,0.0,0.0,0.0,0.035444641930443936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21,0.03871726192280401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734609525259318,0.0,0.0,0.0,0.0,0.0,0.0371177008586762,0.0,0.0,0.0,0.0,0.0,0.0,0.049560833389339094,0.0,0.0,0.0,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0349407005275322,0.0,0.0,0.0,0.035444641930443936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-22,0.03871726192280401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734609525259318,0.0,0.0,0.0,0.0,0.0,0.0371177008586762,0.0326221820334984,0.0,0.0,0.0,0.0,0.0,0.049560833389339094,0.0,0.0,0.0,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035444641930443936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-23,0.03871726192280401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734609525259318,0.0,0.0,0.0,0.0,0.0,0.0371177008586762,0.0326221820334984,0.0,0.0,0.0,0.0,0.0,0.049560833389339094,0.0,0.0,0.0,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035444641930443936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-24,0.03871726192280401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734609525259318,0.0,0.0,0.0,0.0,0.0,0.0371177008586762,0.0326221820334984,0.0,0.0,0.0,0.0,0.0,0.049560833389339094,0.0,0.0,0.0,0.0,0.0,0.0,0.054196455618864776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035444641930443936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-25,0.0066760038274633945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917376798502423,0.0,0.0,0.0,0.0,0.0,0.005698445656922526,0.0326221820334984,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-26,0.0066760038274633945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917376798502423,0.0,0.0,0.0,0.0,0.0,0.005698445656922526,0.0326221820334984,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-27,0.0066760038274633945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917376798502423,0.0,0.0,0.0,0.0,0.0,0.005698445656922526,0.0326221820334984,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-28,0.0394385007181763,0.0,0.044221357176794325,0.0,0.0,0.0,0.0,0.0,0.03684714723526102,0.0,0.0,0.0,0.0,0.0,0.036131868211836816,0.0326221820334984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966996405843705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,0.0394385007181763,0.0,0.044221357176794325,0.0,0.0,0.0,0.0,0.0,0.03684714723526102,0.0,0.0,0.0,0.0,0.0,0.036131868211836816,0.0326221820334984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966996405843705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-30,0.0394385007181763,0.0,0.044221357176794325,0.0,0.0,0.0,0.0,0.0,0.03684714723526102,0.0,0.0,0.0,0.0,0.0,0.036131868211836816,0.0326221820334984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966996405843705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,0.0394385007181763,0.0,0.044221357176794325,0.0,0.0,0.0,0.0,0.0,0.03684714723526102,0.0,0.0,0.0,0.0,0.0,0.036131868211836816,0.0326221820334984,0.056920061401452775,0.0,0.0,0.06582968483829203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.0394385007181763,0.0,0.044221357176794325,0.0,0.0,0.0,0.0,0.0,0.03684714723526102,0.0,0.0,0.0,0.0,0.0,0.036131868211836816,0.0326221820334984,0.056920061401452775,0.0,0.0,0.06582968483829203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,0.0394385007181763,0.0,0.044221357176794325,0.0,0.0,0.0,0.0,0.0,0.03684714723526102,0.0,0.0,0.0,0.0,0.0,0.036131868211836816,0.0326221820334984,0.056920061401452775,0.0,0.0,0.06582968483829203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03,0.0394385007181763,0.0,0.0,0.03623326259793458,0.0,0.0,0.0,0.0,0.03684714723526102,0.0,0.05973071722443354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06582968483829203,0.0,0.03872973767009257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.05649185654160129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,0.0394385007181763,0.0,0.0,0.03623326259793458,0.0,0.0,0.0,0.0,0.03684714723526102,0.0,0.05973071722443354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06582968483829203,0.0,0.03872973767009257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.05649185654160129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,0.0394385007181763,0.0,0.0,0.03623326259793458,0.0,0.0,0.0,0.0,0.03684714723526102,0.0,0.05973071722443354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06582968483829203,0.0,0.03872973767009257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.05649185654160129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,0.0394385007181763,0.0,0.0,0.03623326259793458,0.0,0.0,0.04763895241441528,0.0,0.03684714723526102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06582968483829203,0.0,0.03872973767009257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.03183065871434524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,0.0394385007181763,0.0,0.0,0.03623326259793458,0.0,0.0,0.04763895241441528,0.0,0.03684714723526102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06582968483829203,0.0,0.03872973767009257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.03183065871434524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,0.0394385007181763,0.0,0.0,0.03623326259793458,0.0,0.0,0.04763895241441528,0.0,0.03684714723526102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06582968483829203,0.0,0.03872973767009257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.03183065871434524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09,0.0394385007181763,0.0,0.0318415868470518,0.03623326259793458,0.0,0.0,0.04763895241441528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381971362718622,0.0,0.0,0.0,0.038090694981666555,0.03872973767009257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,0.0394385007181763,0.0,0.0318415868470518,0.03623326259793458,0.0,0.0,0.04763895241441528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381971362718622,0.0,0.0,0.0,0.038090694981666555,0.03872973767009257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,0.0394385007181763,0.0,0.0318415868470518,0.03623326259793458,0.0,0.0,0.04763895241441528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381971362718622,0.0,0.0,0.0,0.038090694981666555,0.03872973767009257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,0.0,0.0,0.0318415868470518,0.03623326259793458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381971362718622,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13,0.0,0.0,0.0318415868470518,0.03623326259793458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381971362718622,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,0.0,0.0,0.0318415868470518,0.03623326259793458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381971362718622,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,0.0,0.0,0.0318415868470518,0.03623326259793458,0.0,0.0,0.0,0.03162654204948754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381971362718622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.03548321795937032,0.0,0.0,0.035532885184915965,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,0.0,0.0,0.0318415868470518,0.03623326259793458,0.0,0.0,0.0,0.03162654204948754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381971362718622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.03548321795937032,0.0,0.0,0.035532885184915965,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,0.0,0.0,0.0318415868470518,0.03623326259793458,0.0,0.0,0.0,0.03162654204948754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381971362718622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393405614043732,0.0,0.0,0.0,0.0,0.0,0.0,0.03548321795937032,0.0,0.0,0.035532885184915965,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,0.0,0.0,0.0,0.03623326259793458,0.0,0.0,0.0,0.03162654204948754,0.0,0.06393053664940715,0.0,0.0,0.0,0.0,0.0,0.037932590094981074,0.0381971362718622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04702927361672295,0.0,0.0,0.03393405614043732,0.0,0.0,0.03373741004822673,0.0,0.0,0.0,0.03548321795937032,0.0,0.0,0.035532885184915965,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,0.0,0.0,0.0,0.03623326259793458,0.0,0.0,0.0,0.03162654204948754,0.0,0.06393053664940715,0.0,0.0,0.0,0.0,0.0,0.037932590094981074,0.0381971362718622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04702927361672295,0.0,0.0,0.03393405614043732,0.0,0.0,0.03373741004822673,0.0,0.0,0.0,0.03548321795937032,0.0,0.0,0.035532885184915965,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,0.0,0.0,0.0,0.03623326259793458,0.0,0.0,0.0,0.03162654204948754,0.0,0.06393053664940715,0.0,0.0,0.0,0.0,0.0,0.037932590094981074,0.0381971362718622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04702927361672295,0.0,0.0,0.03393405614043732,0.0,0.0,0.03373741004822673,0.0,0.0,0.0,0.03548321795937032,0.0,0.0,0.035532885184915965,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03162654204948754,0.0,0.010161045832912139,0.0,0.0,0.0,0.0,0.0,0.0,0.005315786327154358,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03373741004822673,0.0,0.0,0.0,0.004387211881749524,0.0,0.0,0.0038804949753199693,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03162654204948754,0.0,0.010161045832912139,0.0,0.0,0.0,0.0,0.0,0.0,0.005315786327154358,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03373741004822673,0.0,0.0,0.0,0.004387211881749524,0.0,0.0,0.0038804949753199693,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03162654204948754,0.0,0.010161045832912139,0.0,0.0,0.0,0.0,0.0,0.0,0.005315786327154358,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03373741004822673,0.0,0.0,0.0,0.004387211881749524,0.0,0.0,0.0038804949753199693,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.05543896135725409,0.0,0.0,0.03162654204948754,0.0,0.010161045832912139,0.0,0.0,0.0,0.0,0.0,0.0,0.005315786327154358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03373741004822673,0.0,0.0,0.0,0.004387211881749524,0.0,0.15,0.0038804949753199693,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.05543896135725409,0.0,0.0,0.03162654204948754,0.0,0.010161045832912139,0.0,0.0,0.0,0.0,0.0,0.0,0.005315786327154358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03373741004822673,0.0,0.0,0.0,0.004387211881749524,0.0,0.15,0.0038804949753199693,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.05543896135725409,0.0,0.0,0.03162654204948754,0.0,0.010161045832912139,0.0,0.0,0.0,0.0,0.0,0.0,0.005315786327154358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03373741004822673,0.0,0.0,0.0,0.004387211881749524,0.0,0.15,0.0038804949753199693,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-27,0.0,0.0,0.0,0.0,0.012887155500169445,0.0,0.0,0.0,0.0,0.010161045832912139,0.0,0.0,0.0,0.0,0.0,0.0,0.005315786327154358,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03373741004822673,0.0,0.0,0.0,0.004387211881749524,0.0,0.15,0.0038804949753199693,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,0.0,0.0,0.0,0.0,0.012887155500169445,0.0,0.0,0.0,0.0,0.010161045832912139,0.0,0.0,0.0,0.0,0.0,0.0,0.005315786327154358,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03373741004822673,0.0,0.0,0.0,0.004387211881749524,0.0,0.15,0.0038804949753199693,0.0,0.0,0.0,0.0,0.0,0.0
